,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Latitude,Longitude
6497,220000,376.36945158142817,60,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.513296,-46.483528
6498,199000,277.80327520287926,40,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,-23.504264,-46.493807
6499,280000,400.0,51,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6500,240000,400.0,48,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6501,259000,355.0,50,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,-23.515911,-46.497305
6502,255000,320.0,48,2,2,1,1,1,1,1,0,Ponte Rasa/São Paulo,-23.512543,-46.477098
6503,195000,650.0,48,1,2,1,1,0,0,1,0,Ponte Rasa/São Paulo,-23.510316,-46.500444
6504,255000,367.0,53,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.509932,-46.501116
6505,300000,415.0,55,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.509723,-46.499724
6506,270000,340.0,48,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,-23.509878,-46.477411
6507,250000,415.29807011927494,65,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.513269,-46.470903
6508,230000,185.0,60,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,-23.525204,-46.484066
6509,250000,300.0,55,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.51011,-46.503929
6510,199000,277.80327520287926,40,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,-23.498401,-46.495537
6511,230000,347.56448283829366,52,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.509932,-46.501116
6512,210000,300.0,68,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509327,-46.48228
6513,245000,375.0,46,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.531819,-46.472943
6514,225000,390.0,54,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.497153,-46.483444
6515,290000,350.0,50,2,2,1,1,1,0,1,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6516,239000,400.0,53,2,2,1,1,1,0,0,0,Ponte Rasa/São Paulo,-23.509932,-46.501116
6517,170000,261.06286474416913,40,2,2,1,1,1,0,0,1,Ponte Rasa/São Paulo,-23.51888,-46.492446
6518,240000,430.0,48,2,2,1,1,0,0,1,0,Ponte Rasa/São Paulo,-23.512915,-46.516716
6519,400000,253.0,63,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6520,320000,250.0,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6521,320000,265.0,50,2,2,1,1,0,0,0,0,Ponte Rasa/São Paulo,-23.512746,-46.477783
6522,270000,530.0,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,-23.585748,-46.533696
6523,190800,100.0,45,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.610541,-46.493864
6524,310000,411.0336875198732,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
6525,240000,300.0,55,2,2,1,1,1,0,0,0,Sapopemba/São Paulo,-23.59469,-46.525917
6526,234000,500.0,57,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.59219,-46.528321
6527,320000,425.4506238688939,58,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
6529,360000,439.8964641728216,56,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.58575,-46.533612
6530,250000,385.0427365547662,58,2,2,1,1,0,1,0,0,Sapopemba/São Paulo,-23.596475,-46.526144
6531,260000,500.0,53,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.593101,-46.524287
6533,184900,200.0,45,2,2,1,1,1,0,0,0,Sapopemba/São Paulo,-23.600613,-46.512084
6534,189700,350.2342279113104,58,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.600613,-46.512084
6535,280000,480.0,56,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,-23.58575,-46.533612
6536,235000,341.80637948515744,50,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.593101,-46.524287
6537,239000,300.0,63,3,2,1,1,1,0,0,0,Sapopemba/São Paulo,-23.603797,-46.513228
6538,149900,180.0,47,2,2,1,1,1,1,1,0,Sapopemba/São Paulo,-23.608348,-46.504431
6539,320000,300.0,60,2,2,1,1,1,1,1,0,Sapopemba/São Paulo,-23.612417,-46.488343
6540,385000,487.0,146,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,-23.584313,-46.534345
6541,235000,341.80637948515744,50,2,2,1,1,1,0,0,0,Sapopemba/São Paulo,-23.593101,-46.524287
6542,200000,317.280245318878,49,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.601403,-46.548676
6543,392000,1.0,60,3,2,1,1,0,0,1,0,Sapopemba/São Paulo,-23.600613,-46.512084
6544,355000,280.0,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,-23.58575,-46.533612
6545,189700,350.2342279113104,58,2,2,1,1,0,0,0,0,Sapopemba/São Paulo,-23.585253,-46.533766
6546,260000,350.0,65,3,2,1,1,0,1,0,0,Sapopemba/São Paulo,-23.545223,-46.479633
6547,240000,318.75951409515903,44,2,2,1,1,1,0,1,0,Sapopemba/São Paulo,-23.585253,-46.533766
6548,315000,350.0,56,2,2,1,1,0,0,1,0,Sapopemba/São Paulo,-23.585547,-46.533546
6549,252900,220.0,46,2,2,1,1,1,1,0,0,São Lucas/São Paulo,-23.606614,-46.525285
6550,390000,500.0,64,2,2,1,1,0,0,0,0,São Lucas/São Paulo,-23.593595,-46.54405
6551,370000,370.0,65,2,2,1,1,0,1,0,0,São Lucas/São Paulo,-23.592848,-46.543936
6552,430000,350.0,75,2,2,1,2,0,0,0,0,São Lucas/São Paulo,-23.593648,-46.544052
6553,410000,350.0,76,3,2,1,2,1,0,0,0,São Lucas/São Paulo,-23.597539,-46.541124
6554,299700,400.0,60,3,2,1,1,1,0,1,0,São Lucas/São Paulo,-23.583809,-46.536002
6555,319000,429.1955588450505,59,3,2,1,1,1,0,1,0,São Lucas/São Paulo,-23.603135,-46.526584
6556,413930,579.08261780108,81,3,1,0,2,1,0,0,1,São Lucas/São Paulo,-23.641314,-46.543033
6557,410000,390.0,75,2,2,1,2,0,0,0,0,São Lucas/São Paulo,-23.593595,-46.54405
6558,477000,345.0,76,3,2,1,2,0,1,0,0,São Lucas/São Paulo,-23.593595,-46.54405
6559,330000,350.0,68,3,2,1,1,1,0,1,0,São Lucas/São Paulo,-23.58608,-46.535128
6560,399000,400.0,78,3,2,1,1,1,0,0,0,São Lucas/São Paulo,-23.592957,-46.546109
6561,480000,656.1216054532258,90,3,2,1,1,0,0,0,0,São Lucas/São Paulo,-23.586613,-46.55751
6562,370000,400.0,64,2,2,1,1,0,0,1,0,São Lucas/São Paulo,-23.592848,-46.543936
6563,410000,350.0,76,3,2,1,2,1,0,0,0,São Lucas/São Paulo,-23.593517,-46.544522
6564,358000,456.03071514356577,60,3,2,1,1,0,0,1,0,São Lucas/São Paulo,-23.604702,-46.524813
6565,450000,580.0,75,3,2,1,2,0,0,1,0,São Lucas/São Paulo,-23.592848,-46.543936
6566,340000,282.0,64,2,2,1,1,1,0,0,0,São Lucas/São Paulo,-23.592957,-46.546109
6567,430000,562.4259711620444,75,3,2,1,1,0,1,0,0,São Lucas/São Paulo,-23.593595,-46.54405
6568,475000,350.0,64,2,2,1,1,0,0,0,0,São Lucas/São Paulo,-23.592299,-46.54435
6569,450000,380.0,75,3,2,1,2,0,0,1,0,São Lucas/São Paulo,-23.592848,-46.543936
6570,440000,400.0,75,3,2,1,2,1,1,1,0,São Lucas/São Paulo,-23.592299,-46.54435
6572,265000,350.0,46,2,2,1,1,1,1,1,0,São Lucas/São Paulo,-23.582687,-46.562693
6573,450000,400.0,75,3,2,1,2,1,0,0,0,São Lucas/São Paulo,-23.592957,-46.546109
6574,340000,445.64011554850435,60,3,2,1,1,0,0,1,0,São Lucas/São Paulo,-23.604702,-46.524813
6575,280000,372.1050689820265,51,2,2,1,1,1,0,0,0,São Lucas/São Paulo,-23.59551,-46.551069
6576,220000,350.0,43,2,2,1,1,0,0,0,0,São Lucas/São Paulo,-23.597539,-46.541124
6577,450000,380.0,75,3,2,1,1,1,1,1,0,São Lucas/São Paulo,-23.593595,-46.54405
6579,385000,300.0,65,2,2,1,1,1,1,1,0,São Lucas/São Paulo,-23.592299,-46.54435
6580,199000,200.0,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.594348,-46.46743
6581,240000,350.0,65,3,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.587965,-46.488381
6582,220000,385.0,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,-23.610669,-46.473907
6583,180000,250.0,57,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.598596,-46.465352
6584,205000,333.1330945118194,52,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.598596,-46.465352
6585,199999,280.0,44,2,2,1,1,1,1,1,0,São Mateus/São Paulo,-23.610345,-46.464259
6586,147900,252.62770797278154,41,2,1,0,1,1,0,0,1,São Mateus/São Paulo,-23.575531,-46.451339
6587,190000,283.0,57,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.594303,-46.479352
6588,155000,280.0,53,2,2,1,1,0,1,0,0,São Mateus/São Paulo,-23.613292,-46.469028
6589,190000,280.0,53,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.613223,-46.469001
6590,200009,250.0,44,2,2,1,1,1,1,1,0,São Mateus/São Paulo,-23.611289,-46.465508
6592,195000,260.0,47,2,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.594771,-46.44508
6593,190000,260.0,53,2,2,1,1,0,1,0,0,São Mateus/São Paulo,-23.613292,-46.469028
6594,180000,285.0,45,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.601351,-46.462062
6595,195000,300.0,50,2,2,1,1,1,1,0,0,São Mateus/São Paulo,-23.613292,-46.469028
6596,189000,230.0,40,2,2,1,1,0,0,1,0,São Mateus/São Paulo,-23.611443,-46.459974
6597,252000,399.1638191485307,61,3,2,0,2,1,0,1,1,São Mateus/São Paulo,-23.639954,-46.508949
6598,220000,230.0,51,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.598342,-46.465221
6599,169000,299.38532379405,49,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.616486,-46.464825
6600,219000,332.5702909562139,50,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.609717,-46.477045
6601,212000,290.0,44,2,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.610523,-46.459041
6602,185000,250.0,44,2,2,1,1,0,0,1,0,São Mateus/São Paulo,-23.586822,-46.487505
6603,222000,350.0,50,2,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.613292,-46.469028
6604,400000,380.0,61,2,2,1,1,1,1,1,0,São Mateus/São Paulo,-23.567709,-46.51513
6605,245000,321.6457917604539,44,2,2,1,1,0,0,0,0,São Mateus/São Paulo,-23.610523,-46.459041
6606,202000,280.0,47,2,2,1,1,1,0,0,0,São Mateus/São Paulo,-23.601641,-46.460899
6607,260000,330.3046247563384,44,2,2,1,1,1,0,1,0,São Mateus/São Paulo,-23.610523,-46.459041
6608,240000,357.6592286780989,53,2,2,1,1,1,0,1,0,São Miguel/São Paulo,-23.500954,-46.432393
6609,185000,269.7216977400537,40,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.493686,-46.44881
6610,300000,600.0,52,2,2,1,1,1,0,1,0,São Miguel/São Paulo,-23.499369,-46.448987
6611,200000,296.0,45,2,2,1,1,0,1,0,0,São Miguel/São Paulo,-23.517209,-46.440525
6612,742000,1075.3383666860384,152,3,4,1,2,1,1,1,0,São Miguel/São Paulo,-23.499466,-46.449633
6613,280000,438.0,60,2,2,1,1,1,0,1,0,São Miguel/São Paulo,-23.499365,-46.432296
6614,185000,80.0,40,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.5050971,-46.448764499999996
6615,1600000,2227.5965714513936,304,5,5,2,4,1,1,1,0,São Miguel/São Paulo,-23.499466,-46.449633
6616,520000,1400.0,128,3,2,1,3,1,0,1,0,São Miguel/São Paulo,-23.494172,-46.447448
6617,240000,344.69265715045225,50,2,2,1,1,1,0,0,1,São Miguel/São Paulo,-23.50547,-46.470505
6618,170000,278.3516267810313,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.503838,-46.469343
6619,185000,359.0,48,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.505151,-46.426264
6620,340000,480.0,97,3,2,1,1,1,0,1,0,São Miguel/São Paulo,-23.528678,-46.387888
6621,225000,340.35601466378324,51,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.507291,-46.424997
6622,196000,330.0,55,2,2,1,1,0,1,1,0,São Miguel/São Paulo,-23.491972,-46.441915
6623,260000,300.0,52,2,2,1,1,0,0,1,0,São Miguel/São Paulo,-23.505635,-46.423502
6624,190000,100.0,45,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.505499,-46.468356
6625,225000,300.0,52,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.509151,-46.448719
6626,190000,400.0,52,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.512865,-46.436892
6627,185000,100.0,38,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.493256,-46.449337
6628,199000,316.702989785819,49,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.509735,-46.447294
6629,160000,130.0,44,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.505886,-46.46784
6630,180000,245.0,52,1,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.516946,-46.522164
6631,250000,367.75397451790406,54,2,2,1,1,0,0,1,0,São Miguel/São Paulo,-23.499991,-46.432705
6632,210000,290.0,56,3,2,1,1,0,0,1,0,São Miguel/São Paulo,-23.509585,-46.446743
6633,230000,377.0,55,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.517552,-46.443653
6634,600000,1400.0,220,3,3,1,3,1,0,1,0,São Miguel/São Paulo,-23.494995,-46.447383
6635,220000,328.82535598005734,49,2,2,1,1,0,0,0,0,São Miguel/São Paulo,-23.509293,-46.448276
6636,620000,1289.0,128,3,3,1,3,1,1,1,0,São Miguel/São Paulo,-23.493838,-46.447801
6637,182000,290.0,63,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636473,-46.470364
6638,200000,373.4687219386799,62,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636535,-46.470477
6639,190000,346.0852140620126,57,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.637682,-46.465932
6640,180000,260.0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6641,239000,400.0,58,3,2,1,1,0,0,1,0,São Rafael/São Paulo,-23.62664,-46.477077
6642,165000,300.0,54,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.637682,-46.465932
6643,190000,367.69616660809015,62,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.626154,-46.47081
6644,190000,180.0,56,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.63261,-46.465937
6645,241917,535.9756384128096,94,3,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.62733,-46.468517
6646,197000,269.0,56,2,2,1,1,0,1,0,0,São Rafael/São Paulo,-23.631288,-46.475208
6647,185000,330.23236486907115,54,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.630563,-46.466687
6648,197000,260.0,56,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6649,129000,271.97291196247573,48,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.625443,-46.471171
6650,200000,190.0,54,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636473,-46.470364
6651,201400,322.4105935743761,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6652,230000,240.0,60,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636473,-46.470364
6653,230000,230.0,63,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.637795,-46.464115
6654,200000,193.0,49,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6655,220000,215.0,60,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6656,198000,220.0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.626154,-46.47081
6657,192000,174.0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.626154,-46.47081
6658,220000,215.0,50,2,2,1,1,0,1,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6659,200000,200.0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6660,210000,215.0,50,2,2,1,1,0,1,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6661,210000,215.0,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6662,190000,359.0517855896592,60,2,2,1,1,1,1,0,0,São Rafael/São Paulo,-23.640185,-46.457276
6663,160000,215.0,52,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.589749,-46.751813
6664,220000,333.1475464892729,50,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.632568,-46.474398
6665,210000,220.0,54,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636535,-46.470477
6666,185000,202.0,52,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.636473,-46.470364
6667,187000,269.0,56,2,2,1,1,0,0,0,0,São Rafael/São Paulo,-23.631982,-46.474931
6668,650000,650.0,82,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,-23.548011,-46.557807
6669,350000,547.0,65,3,2,1,1,1,0,1,0,Tatuapé/São Paulo,-23.530529,-46.556746
6670,393899,485.0,60,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,-23.527573,-46.576741
6671,445000,463.0300414275407,50,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,-23.53856,-46.578357
6672,995000,864.0,127,3,5,3,2,1,1,1,0,Tatuapé/São Paulo,-23.534682,-46.565422
6673,767000,850.0,124,3,2,1,2,1,0,1,1,Tatuapé/São Paulo,-23.531085,-46.576241
6674,2700000,2000.0,264,3,4,3,4,1,1,1,0,Tatuapé/São Paulo,-23.547326,-46.570007
6675,630000,700.0,78,3,2,1,2,0,0,1,0,Tatuapé/São Paulo,-23.543487,-46.56769
6676,899999,700.0,132,4,4,3,3,0,0,0,0,Tatuapé/São Paulo,-23.532057,-46.580338
6677,1390000,850.0,152,3,5,3,2,0,1,1,0,Tatuapé/São Paulo,-23.531058,-46.577621
6678,680000,560.0,81,2,2,1,2,1,1,1,0,Tatuapé/São Paulo,-23.534195,-46.571897
6679,699990,823.0,97,3,3,1,2,1,1,1,0,Tatuapé/São Paulo,-23.54049,-46.55218
6680,350000,550.0,91,4,2,1,1,0,0,0,0,Tatuapé/São Paulo,-23.531649,-46.570282
6681,780000,800.0,92,3,3,1,2,0,1,1,0,Tatuapé/São Paulo,-23.546349,-46.569453
6682,550000,630.0,73,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,-23.551741,-46.551002
6683,310000,420.0,47,2,2,1,1,1,0,1,0,Tatuapé/São Paulo,-23.534753,-46.570637
6684,755000,1532.0,120,3,3,1,2,0,0,1,0,Tatuapé/São Paulo,-23.551789,-46.559975
6685,1310000,1100.0,165,3,5,3,3,1,0,1,0,Tatuapé/São Paulo,-23.531085,-46.576241
6686,780000,780.0,93,3,3,1,2,1,1,1,0,Tatuapé/São Paulo,-23.530626,-46.574534
6687,1250000,1281.0,130,3,4,1,2,0,1,1,0,Tatuapé/São Paulo,-23.532969,-46.570406
6688,650000,700.0,81,3,2,1,2,1,0,1,0,Tatuapé/São Paulo,-23.534574,-46.575571
6689,1729000,937.0,171,3,5,3,3,1,1,1,0,Tatuapé/São Paulo,-23.545597,-46.552864
6690,979600,1091.4729470828142,124,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,-23.531085,-46.576241
6691,1240000,970.0,132,4,4,2,2,0,0,1,0,Tatuapé/São Paulo,-23.532868,-46.580084
6692,768000,850.0,124,3,2,1,2,1,0,1,1,Tatuapé/São Paulo,-23.531085,-46.576241
6693,280000,346.17192592673337,45,2,2,1,1,1,0,0,0,Tatuapé/São Paulo,-23.533914,-46.567191
6694,680000,800.0,106,3,3,1,2,1,0,1,0,Tatuapé/São Paulo,-23.53066,-46.576292
6695,240000,517.5802775190735,90,2,2,1,1,0,1,0,0,Vila Curuçá/São Paulo,-23.505947,-46.425257
6696,240000,250.0,48,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.504792,-46.427598
6697,250000,393.68711757319727,60,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.505635,-46.423502
6698,220000,315.85878445241076,46,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.503116,-46.420591
6699,400000,630.0,80,3,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,-23.504731,-46.427297
6700,260000,450.0,58,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.503354,-46.426069
6701,250000,480.0,51,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.503444,-46.42587
6702,238000,390.0,51,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.507291,-46.424997
6703,178000,250.0,48,2,2,1,1,1,0,0,0,Vila Curuçá/São Paulo,-23.523825,-46.402372
6704,270000,430.0,54,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.503354,-46.426069
6705,243000,260.0,44,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.509055500000002,-46.427407200000005
6706,260000,343.271196283985,47,2,2,1,1,1,0,1,1,Vila Curuçá/São Paulo,-23.496221,-46.420468
6707,227000,250.0,44,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.505947,-46.425257
6708,250000,200.0,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.509597,-46.423418
6709,223000,280.0,52,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.504792,-46.427598
6710,189900,150.0,47,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.503116,-46.420591
6711,239900,437.0,57,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.505635,-46.423502
6712,210000,315.0,52,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.51672,-46.428782
6713,239000,437.0,57,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.505635,-46.423502
6714,190000,150.0,47,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.503116,-46.420591
6715,240000,250.0,46,2,2,1,1,0,0,1,0,Vila Curuçá/São Paulo,-23.504792,-46.427598
6716,245000,200.0,47,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.509597,-46.423418
6717,239900,437.0,57,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.550219,-46.487415
6718,226000,280.0,48,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.504792,-46.427598
6719,240000,350.0,50,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.507291,-46.424997
6720,259000,430.0,52,2,2,1,1,1,0,1,0,Vila Curuçá/São Paulo,-23.503215,-46.425923
6721,243800,250.0,55,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.505703,-46.425298
6722,230000,325.953530292216,47,2,2,1,1,1,1,1,0,Vila Curuçá/São Paulo,-23.502485,-46.423493
6723,235000,350.0,50,2,2,1,1,0,0,0,0,Vila Curuçá/São Paulo,-23.507291,-46.424997
6724,290000,390.8441958402628,54,3,2,1,1,1,0,1,0,Vila Formosa/São Paulo,-23.577464,-46.525303
6725,365000,715.0,58,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,-23.563899,-46.534821
6726,810000,655.0,109,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.563131,-46.551513
6727,280000,350.0,56,2,2,1,1,0,1,0,0,Vila Formosa/São Paulo,-23.576244,-46.526943
6728,745000,800.0,104,3,3,1,2,0,0,1,0,Vila Formosa/São Paulo,-23.566138,-46.556048
6729,1100000,700.0,109,3,2,1,2,0,1,0,0,Vila Formosa/São Paulo,-23.563174,-46.551643
6730,725000,1130.0,92,3,2,1,2,0,0,0,0,Vila Formosa/São Paulo,-23.560759,-46.553516
6731,399000,400.0,74,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.574462,-46.533401
6732,990000,763.0,124,3,2,1,2,1,1,1,0,Vila Formosa/São Paulo,-23.566717,-46.558228
6733,620000,805.0,75,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.561604,-46.555575
6734,177000,265.10365347558195,40,2,1,0,1,1,0,0,1,Vila Formosa/São Paulo,-23.58475,-46.548725
6735,245000,400.0,48,2,2,1,1,1,1,0,0,Vila Formosa/São Paulo,-23.574984,-46.523402
6736,275600,420.0,49,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,-23.574171,-46.531104
6737,550000,726.7848263318624,97,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.561764,-46.539644
6738,280000,420.0,49,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,-23.577464,-46.525303
6739,790000,890.0,104,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.566204,-46.555607
6740,949999,850.0,104,2,2,1,2,0,0,0,0,Vila Formosa/São Paulo,-23.566046,-46.556038
6741,789990,1000.0,109,3,3,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.5631,-46.5516
6742,683400,734.6356662944802,81,3,2,1,2,0,0,1,0,Vila Formosa/São Paulo,-23.562245,-46.537118
6743,370000,270.0,56,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,-23.569377,-46.541904
6744,446958,404.0,55,2,2,1,1,1,0,1,0,Vila Formosa/São Paulo,-23.560436,-46.550797
6745,840000,850.0,105,2,3,2,2,0,0,0,0,Vila Formosa/São Paulo,-23.561764,-46.539644
6746,320000,300.0,65,2,2,1,1,0,1,0,0,Vila Formosa/São Paulo,-23.568226,-46.542416
6747,529000,580.0,60,2,2,1,1,1,1,1,0,Vila Formosa/São Paulo,-23.565807,-46.556328
6748,453952,489.80858550556223,55,2,2,1,1,0,0,1,0,Vila Formosa/São Paulo,-23.560436,-46.550796
6749,500000,890.0,84,3,2,1,2,0,0,0,0,Vila Formosa/São Paulo,-23.571119,-46.54932
6750,1060000,1107.6289583762468,117,2,3,2,3,0,0,0,0,Vila Formosa/São Paulo,-23.56437,-46.556633
6751,890000,750.0,124,4,2,1,2,0,0,1,0,Vila Formosa/São Paulo,-23.566718,-46.558229
6752,520000,631.0,81,3,2,1,2,1,0,1,0,Vila Formosa/São Paulo,-23.562245,-46.537118
6753,230000,320.0,50,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,-23.502768,-46.450186
6754,950000,1195.4075175623038,152,3,3,2,4,1,1,1,0,Vila Jacuí/São Paulo,-23.499466,-46.449633
6755,210000,100.0,47,2,2,1,1,1,0,0,0,Vila Jacuí/São Paulo,-23.501855,-46.456385
6756,265000,372.09061700457306,53,2,2,1,1,0,0,1,0,Vila Jacuí/São Paulo,-23.499361,-46.448986
6757,180000,284.12418211162094,44,2,2,1,1,0,0,0,0,Vila Jacuí/São Paulo,-23.510487,-46.447684
