,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,district_class
1701,3800000,2500.0,310,4,5,4,4,1,0,1,B
1702,965000,1580.0,123,3,2,1,2,1,0,1,B
1703,3059657,2707.127648295544,220,4,5,3,4,0,0,1,B
1704,757000,710.0,70,2,2,1,2,1,0,1,B
1705,2650000,2450.0,223,3,4,3,4,1,0,1,B
1706,2540000,1900.0,220,3,5,3,4,1,0,1,B
1707,1850000,1400.0,154,3,5,3,3,1,0,1,B
1708,800000,900.0,71,2,2,1,2,0,0,1,B
1709,960000,950.0,120,3,4,1,2,0,0,1,B
1710,1150780,1086.5549770106757,100,3,3,2,2,1,0,1,B
1711,1350000,1000.0,118,3,5,3,2,1,0,1,B
1712,155000,209.18212665612936,30,1,2,1,1,0,0,0,C
1713,340000,550.0,60,2,2,1,1,0,0,1,C
1714,1380000,1200.0,163,3,5,3,3,1,0,1,C
1715,350000,600.0,58,2,2,1,1,1,0,0,C
1716,530000,451.0,61,2,2,1,1,1,0,1,C
1717,410000,430.0,60,3,2,1,1,1,0,0,C
1718,369000,700.0,95,2,2,1,1,0,0,0,C
1719,230000,356.0,50,2,2,1,1,0,0,0,D
1720,310000,390.0,45,2,2,1,1,1,1,0,D
1721,350000,520.5677190265426,76,2,2,1,1,0,0,0,C
1722,279990,350.0,50,2,2,1,1,1,0,1,D
1723,325000,359.0,64,3,2,1,1,1,0,0,C
1724,290000,450.0,52,2,2,1,1,1,0,1,C
1725,490000,630.0,60,2,2,1,2,0,0,1,C
1726,360000,480.0,60,2,2,1,1,0,0,0,C
1727,365000,400.0,55,2,2,1,1,1,0,0,C
1728,320000,299.0,50,2,2,1,1,1,0,0,D
1729,399000,451.0,61,2,2,1,1,1,0,1,C
1730,310000,420.0,75,3,2,1,1,0,0,0,D
1731,575000,659.0945949832414,78,2,2,1,2,0,0,1,C
1732,286000,300.0,49,2,2,1,1,0,0,0,D
1733,295000,560.0,52,2,2,1,1,1,0,0,D
1734,530000,590.0,87,3,3,1,1,1,0,1,C
1735,296000,380.0,50,2,2,1,1,0,0,0,D
1736,399000,600.0,79,2,2,1,1,1,0,1,C
1737,264990,350.0,50,2,2,1,1,1,0,1,D
1738,390000,550.0,67,3,2,1,1,1,0,1,C
1739,510000,750.0,77,2,2,1,2,0,0,1,C
1740,425000,546.573121969103,72,3,2,1,2,1,0,1,C
1741,300000,280.0,49,2,2,1,1,1,1,0,D
1742,240000,380.0,50,2,2,1,1,1,0,0,C
1743,229000,280.0,48,2,2,1,1,0,1,1,D
1744,215000,400.0,51,2,2,1,1,0,0,1,C
1745,250000,400.0,50,2,2,1,1,1,0,1,C
1746,650000,700.0,104,2,3,2,2,0,0,1,C
1747,315000,600.0,67,3,2,1,1,0,0,1,C
1748,380000,607.0404331657601,92,3,2,1,1,0,0,1,C
1749,250000,520.0,55,2,2,1,1,1,0,1,C
1750,149000,170.0,40,2,2,1,1,1,0,0,C
1751,226000,312.0,62,2,2,1,1,0,0,0,C
1752,220000,320.0,47,2,2,1,1,0,0,0,D
1753,214000,190.0,53,2,2,1,1,0,0,0,C
1754,210000,270.0,42,2,2,1,1,1,0,1,C
1755,199900,180.0,40,2,2,1,1,1,0,1,C
1756,245000,325.0,54,2,2,1,1,0,0,0,D
1757,340000,526.0,51,2,2,1,1,0,0,1,C
1758,290000,450.0,58,3,2,1,1,0,0,0,C
1759,199000,277.80327520287926,40,2,2,1,1,1,0,1,C
1760,260000,280.0,52,2,2,1,1,1,0,0,C
1761,260000,347.5933867932006,48,2,2,1,1,1,0,0,C
1762,580000,620.0,98,3,3,2,1,1,0,1,C
1763,320000,350.0,65,3,2,1,1,0,0,1,C
1764,290000,501.0,68,3,2,1,1,0,0,1,C
1765,222000,400.0,51,2,2,1,1,0,0,1,C
1766,270000,390.0,52,2,2,1,1,1,0,1,C
1767,260000,395.0,55,2,2,1,1,1,0,0,C
1768,150290,249.6851581875769,40,2,1,0,1,1,0,0,C
1769,165000,218.0,52,2,2,1,1,0,0,0,D
1770,209500,280.0,49,2,2,1,1,1,0,1,D
1771,260000,395.0,56,2,2,1,1,1,0,0,C
1772,235000,330.0,35,1,2,1,1,1,0,1,D
1773,265000,330.0,57,2,2,1,1,0,0,0,D
1774,178000,308.9028141007962,50,2,2,1,1,0,0,0,D
1775,170000,269.7072457626002,42,2,2,1,1,1,0,1,D
1776,230000,250.0,49,2,2,1,1,1,0,1,D
1777,210000,328.0,50,2,2,1,1,0,0,1,D
1778,217000,301.16044632558726,43,2,1,0,1,1,0,0,C
1779,275000,500.0,68,3,2,1,1,1,0,0,D
1780,235000,260.0,49,2,2,1,1,0,0,1,D
1781,190000,190.0,49,2,2,1,1,0,0,0,D
1782,230000,399.0,62,2,2,1,1,0,0,0,C
1783,215000,300.0,54,2,2,1,1,0,0,1,D
1784,550000,1085.5266385967516,180,3,4,1,2,0,0,0,C
1785,163447,270.2466807636804,43,2,1,0,1,1,0,0,C
1786,440000,840.0,136,3,2,1,1,0,0,1,D
1787,190000,190.0,49,2,2,1,1,1,0,0,D
1788,195000,253.0,45,2,2,1,1,0,0,0,D
1789,202814,292.9714993336127,43,2,1,0,1,1,0,0,C
1790,190000,220.0,39,2,2,1,1,0,0,0,D
1791,270000,720.0,60,3,2,1,1,0,0,1,D
1792,205000,293.0,48,2,2,1,1,0,0,0,D
1793,195000,253.0,45,2,2,1,1,0,0,0,D
1794,275000,528.0,60,2,2,1,1,1,0,0,C
1795,295000,529.0,60,2,2,1,1,1,0,0,C
1796,299000,750.0,68,3,2,1,1,0,0,1,C
1797,277000,629.0,64,2,2,1,1,1,0,1,C
1798,450000,580.0,66,3,2,1,2,1,0,1,C
1799,303000,400.0,48,2,2,1,1,1,0,0,C
1800,279000,835.0,65,2,2,1,1,1,0,1,C
1801,290000,590.0,65,3,2,1,1,1,0,0,C
1802,213000,150.0,46,2,2,1,1,0,0,0,C
1803,310000,411.0,70,2,2,1,2,1,0,0,C
1804,350000,530.0,69,3,2,1,1,1,0,1,C
1805,330000,390.0,65,3,2,1,1,1,0,1,C
1806,330000,498.0,64,3,2,1,1,1,1,1,C
1807,300000,350.0,55,2,2,1,1,1,0,0,C
1808,305000,425.4361718914405,60,2,2,1,1,1,0,0,C
1809,330000,382.0,62,2,2,1,1,1,0,0,C
1810,320000,380.0,65,3,2,1,1,1,0,1,C
1811,310000,450.0,65,3,2,1,1,1,0,1,C
1812,370000,492.0,67,3,2,1,1,0,0,0,C
1813,310000,450.0,65,2,2,1,1,1,0,1,C
1814,300000,430.0,62,2,2,1,1,1,0,1,C
1815,280000,500.0,55,2,2,1,1,0,0,1,C
1816,440000,500.0,70,2,2,1,1,0,0,1,C
1817,700000,1025.1604912422686,146,4,2,1,2,0,0,0,C
1818,460000,700.0,66,3,2,1,2,1,0,1,C
1819,250000,300.0,61,2,2,1,1,0,0,1,D
1820,880000,1200.0,180,4,4,3,2,1,0,1,D
1821,250000,270.0,72,3,2,1,1,0,0,0,D
1822,750000,1200.977745208545,180,4,4,3,2,1,0,1,D
1823,260000,250.0,64,3,2,1,1,1,0,0,D
1824,260000,250.0,56,3,2,1,1,0,0,0,D
1825,850000,1211.0,182,3,4,3,2,1,0,1,D
1826,830000,1200.0,180,4,4,3,1,1,0,1,D
1827,920000,1211.0,180,3,3,1,2,1,1,1,D
1828,780000,1200.0,180,4,4,3,1,1,0,1,D
1829,730000,1350.0,180,4,5,3,2,0,0,1,D
1830,600000,1210.0,180,3,1,3,2,1,0,1,D
1831,800000,1211.0,181,3,5,3,2,0,0,1,D
1832,335000,405.0,55,2,2,1,1,0,0,0,D
1833,285000,390.0,56,2,2,1,1,0,0,1,D
1834,265000,280.0,49,2,2,1,1,1,0,0,D
1835,850000,1300.0,180,4,5,3,3,1,0,1,D
1836,635000,1150.0,180,3,5,3,2,1,0,0,D
1837,850000,1200.0,160,4,5,3,2,0,0,1,D
1838,800000,1200.0,185,4,5,3,2,0,0,1,D
1839,700000,1200.0,181,4,5,3,2,1,0,1,D
1840,245000,400.0,50,2,2,1,1,1,1,0,D
1841,285000,280.0,63,2,2,1,1,0,0,0,D
1842,880000,1200.0,185,4,4,3,2,0,0,1,D
1843,380000,555.1741470551738,80,2,2,1,2,0,0,0,D
1844,350000,450.0,55,2,2,1,1,0,0,1,D
1845,265000,285.0,52,2,2,1,1,0,0,0,D
1846,358000,350.0,55,2,2,1,1,0,0,1,D
1847,365000,671.0,53,2,2,1,2,0,0,1,C
1848,169000,200.0,41,2,2,1,1,1,0,0,C
1849,377000,436.7432367071775,53,2,2,1,2,0,0,1,C
1850,168000,180.0,41,2,2,1,1,1,1,0,C
1851,240000,450.0,72,3,2,1,1,0,1,0,C
1852,585000,600.0,62,2,2,1,1,1,1,1,C
1853,690000,680.0,82,3,2,1,2,0,0,1,C
1854,219000,403.0,49,2,2,1,1,0,1,0,C
1855,580000,692.2362062130451,85,3,2,1,2,0,0,0,C
1856,299990,392.2887881063064,53,2,2,1,1,1,0,1,C
1857,380000,800.0,56,2,2,1,1,1,0,1,C
1858,850000,917.250248286415,101,3,4,3,2,1,0,1,C
1859,219000,404.0,49,2,2,1,1,0,1,0,C
1860,370000,454.3134005218424,58,2,2,1,1,0,0,1,C
1861,700000,700.0,81,3,2,1,1,0,0,1,B
1862,1050000,998.1238308244842,93,3,2,1,3,0,0,1,B
1863,700000,688.029631523457,68,2,2,1,1,1,0,0,C
1864,265000,445.0,62,3,2,1,1,0,0,0,C
1865,660000,755.7054108946245,89,3,2,1,2,0,0,0,B
1866,689000,733.5461067703948,80,3,2,1,2,0,0,0,C
1867,545000,660.0,72,3,3,1,1,0,0,1,B
1868,535000,588.4602780595119,67,2,2,1,1,1,0,1,C
1869,188000,275.7756548484461,41,2,2,1,1,1,0,0,C
1870,735000,786.0330043464005,86,2,2,1,2,1,0,1,C
1871,500000,576.9007154208791,69,2,2,1,1,1,0,0,C
1872,780000,872.5201704630715,100,3,2,1,2,0,0,1,B
1873,550000,610.085682583043,70,2,2,1,2,0,0,0,C
1874,180000,166.0,50,2,2,1,1,0,0,0,D
1875,250000,350.0,62,2,2,1,1,0,0,0,D
1876,190000,90.0,58,2,2,1,1,0,0,0,D
1877,139000,90.0,35,2,2,1,1,0,0,0,D
1878,190000,90.0,60,2,2,1,1,0,0,0,D
1879,170000,100.0,53,3,2,1,1,0,0,0,D
1880,260000,382.1709108669248,56,2,2,1,1,0,0,0,D
1881,170000,100.0,56,3,2,1,1,0,0,0,D
1882,215000,300.0,58,2,2,1,1,0,0,0,D
1883,240000,310.0,50,2,2,1,1,0,0,0,D
1884,139000,90.0,50,2,2,1,1,0,0,0,D
1885,145000,166.0,50,2,2,1,1,0,0,0,D
1886,250000,300.0,50,2,2,1,1,0,0,0,D
1887,280000,375.0,57,2,2,1,1,0,0,0,D
1888,190000,165.0,47,2,2,1,1,0,0,0,D
1889,260000,320.0,55,3,2,1,1,0,0,0,D
1890,285000,340.0,58,2,2,1,1,0,0,0,D
1891,250000,400.0,70,3,2,1,1,0,0,0,D
1892,250000,250.0,48,2,2,1,1,0,0,0,D
1893,170000,256.74067423495364,39,2,2,1,1,0,0,0,D
1894,200000,80.0,57,2,2,1,1,0,0,0,D
1895,280000,467.1932601847682,73,3,2,1,1,0,0,0,D
1896,196000,297.68246114978,45,2,2,1,1,0,0,0,D
1897,190000,165.0,47,1,2,1,1,0,0,0,D
1898,235000,350.0,58,2,2,1,1,0,0,0,D
1899,260000,350.0,62,2,2,1,1,0,0,0,D
1900,225000,353.3225861914299,54,2,2,1,1,0,0,0,D
1901,285000,360.0,56,2,2,1,1,0,0,0,D
1902,560000,650.0,72,3,2,1,1,0,1,1,C
1903,994000,1030.630378611415,108,3,3,1,2,1,1,1,C
1904,1830000,1850.0,170,4,4,2,3,1,0,1,C
1905,735000,716.877956198952,70,2,2,1,1,1,0,1,C
1906,980000,1283.0,130,3,4,2,2,1,0,1,C
1907,700000,1100.0,127,3,3,1,1,0,0,0,C
1908,585000,790.0,100,3,4,1,2,1,0,1,C
1909,535000,553.0,67,2,2,1,1,1,0,1,C
1910,850000,800.0,126,4,5,2,2,1,0,0,C
1911,679900,750.0,85,3,2,1,2,1,0,1,C
1912,1472000,1200.0,160,4,5,1,2,1,0,1,C
1913,623092,600.0,70,3,2,1,1,1,0,1,C
1914,1149900,1070.0,128,3,4,3,2,1,1,1,C
1915,600000,663.0,72,2,2,1,1,0,0,0,C
1916,550000,850.0,80,3,2,1,2,1,0,1,C
1917,1177000,1.0,106,3,3,1,2,0,0,1,C
1918,600000,850.0,74,3,2,1,2,1,1,1,C
1919,392000,650.0,54,2,2,1,1,1,0,1,C
1920,1245000,900.0,133,3,4,2,2,1,0,1,C
1921,450000,1500.0,110,3,2,1,2,0,0,1,C
1922,679900,530.0,80,3,2,1,2,1,0,1,C
1923,623092,652.278444005389,70,1,2,1,1,1,0,1,C
1924,585000,600.0,70,2,2,1,1,0,0,0,C
1925,1020000,600.0,115,3,2,1,2,0,0,1,C
1926,580000,676.0,70,2,2,1,2,1,0,1,C
1927,718000,724.3533741738117,74,2,3,2,1,1,0,1,C
1928,1000000,1700.0,150,3,4,2,3,1,0,1,C
1929,550000,550.0,72,3,2,1,1,1,0,1,C
1930,840000,1685.0,75,1,2,1,1,0,0,1,A
1931,1480000,2743.0,125,3,3,1,2,1,1,0,A
1932,1340000,605.0,81,2,3,2,2,1,0,1,A
1933,3200000,2100.0,151,2,3,2,3,1,0,0,A
1934,1200000,1350.0,96,2,2,1,1,1,0,0,A
1935,2080000,1280.0,91,1,2,1,2,0,0,1,A
1936,8000000,5770.755315206246,269,4,5,4,4,1,0,1,A
1937,1900000,2300.0,187,3,4,1,2,1,1,1,A
1938,1020000,1387.0,107,3,3,1,1,1,0,0,A
1939,3250000,3500.0,190,4,5,2,3,1,0,1,A
1940,1380000,1897.0,145,3,3,1,1,1,0,0,A
1941,1447021,855.0,95,2,3,2,2,1,0,1,A
1942,1490000,1340.0,120,4,3,1,2,1,0,1,A
1943,1860000,3000.0,144,2,3,2,2,1,0,1,A
1944,1150000,1050.0,110,3,3,1,1,1,0,1,A
1945,2048880,1502.0,85,1,2,1,2,1,0,1,A
1946,3600000,3149.0,185,3,5,3,3,1,0,1,A
1947,1250000,1108.0,140,3,3,1,1,1,0,0,A
1948,1400000,1000.0,100,2,4,2,1,1,0,0,A
1949,1200000,1340.0,96,2,2,1,1,1,1,0,A
1950,585000,813.0,45,1,2,1,1,1,0,1,A
1951,1380000,1318.0,105,1,2,1,2,0,1,0,A
1952,1049000,1095.0,98,2,2,1,1,0,0,0,A
1953,1210000,2200.0,48,1,2,1,1,0,0,1,A
1954,1300000,1345.580668022356,140,3,2,1,1,0,0,0,A
1955,1050000,700.0,70,1,2,1,2,1,1,1,A
1956,3850000,3076.9137078756567,200,2,4,2,3,0,0,1,A
1957,1200000,911.0,140,3,3,1,1,0,0,0,A
1958,470000,600.0,62,2,2,1,1,0,1,1,C
1959,157900,258.4002633033712,41,2,1,0,1,1,0,0,C
1960,375000,700.0,63,2,2,1,1,0,0,0,C
1961,570000,600.0,88,3,2,1,2,1,0,1,C
1962,565000,600.0,91,3,2,1,2,1,0,1,C
1963,1190000,1100.0,128,3,3,1,3,1,1,0,C
1964,420000,797.0,68,2,2,1,2,0,0,0,C
1965,348000,560.0,54,2,2,1,1,0,0,1,C
1966,157900,258.4002633033712,41,2,1,0,2,1,0,0,C
1967,450000,487.5272716389132,55,2,2,1,1,1,0,1,C
1968,286000,450.0,55,2,2,1,1,0,0,0,B
1969,576000,640.0,88,3,2,1,2,1,0,1,C
1970,650000,1150.0,116,2,2,1,2,0,0,0,C
1971,400000,688.0,67,2,2,1,1,1,1,0,C
1972,424000,530.0,68,2,2,1,1,0,0,1,C
1973,580000,530.0,88,3,2,1,2,1,0,1,C
1974,450000,700.0,71,2,2,1,1,1,0,0,B
1975,460000,508.0,67,2,2,1,1,0,0,0,C
1976,560000,607.2138568952016,68,2,2,0,2,1,0,1,C
1977,360000,560.0,65,3,2,1,1,0,0,0,C
1978,260000,600.0,54,2,2,1,1,0,0,1,C
1979,398000,650.0,63,2,2,1,1,1,0,0,C
1980,300000,379.3279891339904,50,2,2,1,1,0,0,0,B
1981,480000,700.0,68,1,2,1,1,0,1,1,C
1982,387900,490.5794176188911,64,3,2,0,1,1,0,0,C
1983,280000,390.0,48,2,2,1,1,1,0,0,C
1984,380000,600.0,70,2,2,1,1,0,0,0,C
1985,729775,623.0957953451928,49,2,2,1,1,0,0,1,C
1986,380000,650.0,56,2,2,1,1,0,0,1,C
1987,465000,640.0,58,2,2,1,1,1,0,1,B
1988,500000,850.0,71,2,2,1,1,0,0,0,B
1989,175000,340.0,44,2,2,1,1,0,0,0,D
1990,320000,293.0,60,3,2,1,1,0,0,1,D
1991,260000,416.7484349406491,64,3,2,1,1,0,0,1,D
1992,370000,389.0,60,3,2,1,1,0,0,0,D
1993,240000,393.0,48,2,2,1,1,0,0,0,D
1994,325000,380.0,60,3,2,1,1,1,1,1,D
1995,245000,393.0,48,2,2,1,1,0,0,1,D
1996,316500,380.0,60,3,2,1,1,1,0,1,D
1997,190000,370.0,43,2,2,1,1,0,0,0,D
1998,215000,350.0,43,2,2,1,1,1,0,0,D
1999,200000,308.6358643004469,47,2,2,1,1,0,0,0,D
2000,202000,296.82380383891825,44,2,2,1,1,1,0,0,D
2001,315000,360.0,59,3,2,1,1,1,0,1,D
2002,335000,293.0,60,2,2,1,1,1,1,1,D
2003,284000,390.0,65,3,2,1,1,0,0,1,D
2004,225000,270.0,50,2,2,1,1,0,1,1,D
2005,280000,400.0,45,2,2,1,1,0,0,0,D
2006,328000,293.0,60,2,2,1,1,0,0,0,D
2007,265000,350.0,47,2,2,1,1,0,0,1,D
2008,371000,293.0,60,2,2,1,1,0,0,0,D
2009,334000,440.0,60,3,2,1,1,0,0,0,D
2010,222000,350.0,45,2,2,1,1,0,0,0,D
2011,262000,350.0,46,2,2,1,1,0,0,0,D
2012,280000,430.0,64,3,2,1,1,1,0,1,D
2013,225000,400.0,48,2,2,1,1,1,0,1,D
2014,300000,399.0,64,3,2,1,1,1,0,1,D
2015,205000,260.0,43,2,2,1,1,1,0,0,D
2016,220000,377.0,45,2,2,1,1,1,0,0,D
2017,265000,350.0,48,2,2,1,1,1,0,1,D
2018,220000,328.82535598005734,49,2,2,1,1,0,0,1,D
2019,1290000,1300.0,100,3,4,1,1,1,0,0,B
2020,1080000,1380.0,124,3,3,1,1,1,0,0,B
2021,1980000,2500.0,168,4,4,1,2,1,0,1,B
2022,1190000,850.0,81,2,3,1,1,1,0,0,B
2023,2950000,2800.0,239,3,3,1,2,1,1,0,B
2024,350000,350.0,42,1,2,1,1,1,0,0,B
2025,2100000,2500.0,168,4,4,2,1,0,0,1,B
2026,950000,1250.0,108,3,3,1,1,0,0,0,B
2027,924000,761.146394308864,55,2,3,2,1,1,0,1,B
2028,1179000,1100.0,101,2,4,2,1,1,0,0,B
2029,1399000,1700.0,120,3,2,1,1,0,0,0,B
2030,1000000,1300.0,130,3,2,1,1,1,0,0,B
2031,400000,320.0,31,1,2,1,1,0,1,0,B
2032,2890000,4000.0,240,4,4,3,4,1,0,0,B
2033,8500000,7200.0,420,4,5,4,4,1,0,1,B
2034,1800000,2800.0,210,3,4,1,2,1,0,0,B
2035,980000,1100.0,140,3,2,1,1,1,0,0,B
2036,410000,570.0,34,1,2,1,1,1,0,0,B
2037,900000,790.5141666076042,65,2,1,2,1,1,0,1,B
2038,1300000,1430.0,138,3,3,1,1,1,0,0,B
2039,900000,916.0,60,2,2,1,2,1,0,1,B
2040,1940000,2500.0,226,3,4,1,2,1,0,0,B
2041,1400000,1650.0,168,3,4,1,2,0,0,0,B
2042,1600000,1400.0,115,3,3,1,2,1,0,0,B
2043,2600000,2400.0,187,3,5,2,2,1,0,1,B
2044,760000,850.0,45,1,2,1,1,0,1,1,B
2045,500000,1000.0,133,3,2,1,1,0,0,0,D
2046,215000,360.0,52,2,2,1,1,0,0,0,C
2047,225000,365.0,54,2,2,1,1,0,0,1,C
2048,235000,354.772951012804,53,2,2,1,1,0,0,0,C
2049,235000,370.0,54,2,2,1,1,0,0,0,C
2050,190000,300.0,52,2,2,1,1,0,0,1,C
2051,250000,300.0,57,2,2,1,1,0,1,1,C
2052,250000,585.0,55,2,2,1,1,1,0,1,C
2053,220000,400.0,50,2,2,1,1,1,0,0,C
2054,243000,350.0,58,2,2,1,1,0,0,0,C
2055,240000,353.3370381688833,52,2,2,1,1,0,0,0,C
2056,290000,499.0,73,3,2,1,1,1,0,0,C
2057,200000,350.0,52,2,2,1,1,1,0,0,C
2058,645000,1062.5664850714738,162,3,3,1,2,0,0,1,C
2059,215000,277.0,52,2,2,1,1,0,0,0,C
2060,250000,300.0,58,2,2,1,1,0,0,0,C
2061,265000,265.0,54,2,2,1,1,0,0,0,C
2062,220000,350.0,52,2,2,1,1,0,0,0,C
2063,246000,525.0,56,2,2,1,1,1,0,1,C
2064,300000,410.0,70,3,2,1,1,0,0,0,C
2065,230000,388.0,53,2,2,1,1,0,0,0,C
2066,215000,380.0,54,2,2,1,1,0,0,0,C
2067,290000,400.0,54,2,2,1,1,0,0,1,C
2068,320000,350.0,65,3,2,1,1,0,0,1,C
2069,230000,320.0,54,2,2,1,1,0,0,0,C
2070,230000,200.0,48,2,2,1,1,0,0,0,C
2071,229000,310.0,54,2,2,1,1,0,0,0,C
2072,220000,330.0,54,2,2,1,1,0,0,0,C
2073,240000,380.0,54,2,2,1,1,0,0,0,C
2074,275000,380.0,54,2,2,1,1,0,0,0,C
2075,233000,380.0,54,2,2,1,1,0,0,0,C
2076,248000,270.0,55,2,2,1,1,0,0,0,C
2077,247000,260.0,55,2,2,1,1,0,0,0,C
2078,610000,882.4414925734353,125,3,3,1,2,0,0,0,C
2079,1450000,1000.0,160,2,3,1,1,1,1,0,B
2080,945000,825.0,72,1,2,1,2,1,1,1,B
2081,1000000,1600.0,150,4,3,1,2,1,0,0,B
2082,600000,815.0,75,2,2,1,1,1,0,0,B
2083,1600000,4100.0,217,4,5,2,3,0,0,1,B
2084,850000,675.0,70,2,2,1,2,1,1,1,B
2085,1250000,1200.0,115,3,3,1,2,1,0,0,B
2086,999000,873.5956074357352,71,2,2,0,1,1,0,1,B
2087,1590000,1800.0,170,4,5,2,2,0,1,1,B
2088,3000000,1456.0,182,4,4,2,4,1,0,1,B
2089,910000,1100.0,99,2,4,1,2,0,0,0,B
2090,2890000,1720.0,172,3,5,3,3,1,0,1,B
2091,1550000,1520.0,140,4,5,3,2,1,0,1,B
2092,470000,510.0,40,1,2,1,1,1,0,0,B
2093,1835500,1689.2785300491578,148,3,4,3,2,1,0,1,B
2094,1100000,931.898416274691,71,2,2,1,1,1,0,1,B
2095,580000,850.0,70,2,2,1,1,1,0,0,B
2096,890000,1700.0,120,3,4,1,1,1,0,1,B
2097,2970000,2491.1294096178854,182,4,4,2,4,1,0,1,B
2098,1360000,2115.0,120,2,3,2,2,1,0,1,B
2099,1890000,1450.0,127,3,3,2,2,1,0,1,A
2100,550000,940.0,57,2,2,1,1,1,0,1,B
2101,683000,652.2831444061615,62,2,2,1,1,1,0,1,B
2102,1740000,3600.0,170,3,4,2,2,1,1,1,B
2103,580000,740.0,60,2,2,1,1,0,0,0,B
2104,543000,848.0,57,2,2,1,1,1,0,0,B
2105,1650000,1200.0,135,3,4,1,2,1,0,1,B
2106,1200000,1300.0,126,3,2,1,1,1,0,1,A
2107,400000,650.0,72,3,2,1,2,1,1,0,C
2108,1500000,3000.0,237,4,5,2,4,1,0,1,B
2109,622112,746.800924785733,92,3,3,1,2,1,0,1,C
2110,665800,776.0,125,4,3,1,2,1,0,1,C
2111,1190000,1223.0,238,4,5,4,4,1,1,1,C
2112,500000,1600.0,130,3,4,1,3,1,0,1,C
2113,625000,880.0,110,3,2,1,2,1,0,1,C
2114,800000,2580.0,160,3,5,3,3,1,0,1,B
2115,397000,581.0,69,2,2,1,2,1,0,1,C
2116,590000,550.0,85,2,3,2,1,1,0,1,C
2117,263000,633.0,48,1,2,1,2,1,1,1,B
2118,540009,580.0,92,3,2,1,2,1,0,1,C
2119,666000,764.0,126,4,4,1,2,1,0,1,B
2120,1500000,2650.0,220,4,4,3,4,0,0,0,C
2121,310900,620.0,66,3,2,1,2,1,0,1,C
2122,435000,480.0,70,2,2,1,1,0,1,1,B
2123,467000,605.3953784313039,80,3,2,0,1,1,0,0,B
2124,309900,477.0,66,2,2,1,2,1,0,1,C
2125,830000,1380.0,140,2,3,1,2,0,1,1,B
2126,295000,450.0,50,2,2,1,1,0,1,1,B
2127,490000,752.0,66,2,2,1,2,1,0,1,B
2128,360000,700.0,75,3,3,1,2,1,0,1,C
2129,635000,785.0,130,2,2,1,2,0,1,1,C
2130,567600,607.2788084372341,67,3,1,0,1,1,0,1,B
2131,247800,320.0,54,2,2,1,1,1,0,1,C
2132,298000,450.0,70,2,2,1,1,0,0,1,B
2133,650000,1500.0,130,3,3,1,2,0,1,1,B
2134,280000,336.0,49,2,2,1,1,0,0,0,D
2135,290000,400.0,50,2,2,1,1,1,0,0,D
2136,280000,372.1050689820265,51,2,2,1,1,0,0,0,D
2137,270000,379.2990851790834,54,2,2,1,1,0,0,0,D
2138,250000,300.0,57,2,2,1,1,1,0,0,D
2139,215000,290.0,50,2,2,1,1,0,0,0,D
2140,278000,303.0,69,2,2,1,1,0,0,0,D
2141,243000,290.0,56,2,2,1,1,0,0,0,D
2142,205000,400.0,44,1,2,1,1,1,0,0,D
2143,240000,336.0482761320212,48,2,2,1,1,1,0,0,C
2144,238500,300.0,47,2,2,1,1,1,0,0,D
2145,270000,500.0,51,2,2,1,1,0,0,0,D
2146,250000,280.0,58,2,2,1,1,0,0,0,D
2147,300000,302.0,46,2,2,1,1,1,1,0,D
2148,220000,310.0,59,2,2,1,1,0,1,0,C
2149,250000,410.0,65,2,2,1,1,1,0,0,D
2150,265000,435.0,48,2,2,1,1,0,0,0,D
2151,270000,300.0,70,2,2,1,1,0,1,0,D
2152,295000,242.0,61,2,2,1,1,0,0,1,D
2153,270000,300.0,70,2,2,1,1,0,0,0,D
2154,320000,485.0,74,2,2,1,1,1,0,1,D
2155,225000,260.0,50,2,2,1,1,0,0,0,D
2156,265000,350.0,70,2,2,1,1,1,0,1,D
2157,295000,390.0,65,2,2,1,1,1,0,0,D
2158,466000,750.0,73,2,2,1,1,1,0,1,D
2159,350000,530.0,58,2,2,1,1,1,1,1,D
2160,278000,320.0,60,2,2,1,1,0,0,0,D
2161,265000,570.0,49,2,2,1,1,0,0,0,D
2162,280000,220.0,50,2,2,1,1,0,0,1,D
2163,280000,315.0,52,2,2,1,1,0,0,0,D
2164,180000,428.0,35,1,2,1,1,1,1,0,C
2165,351000,456.31211692136856,61,2,2,1,1,0,0,0,C
2166,326134,420.0,61,2,2,1,1,1,0,1,C
2167,361150,362.0,64,2,2,1,1,1,0,1,C
2168,313296,320.0,61,2,2,1,1,1,0,1,C
2169,362000,320.0,64,2,2,1,1,1,0,1,C
2170,326000,369.0,61,2,2,1,1,1,0,1,C
2171,313296,300.0,61,2,2,1,1,1,0,1,C
2172,430000,434.0,60,2,2,1,1,0,0,1,C
2173,418000,520.9213806916125,67,2,2,1,1,1,1,1,C
2174,367500,380.0,62,2,2,1,1,1,0,1,C
2175,180000,300.0,38,1,2,1,1,0,0,0,C
2176,188000,271.4534643392306,40,2,2,1,1,1,0,1,C
2177,399900,411.06267383128807,44,2,2,1,1,1,1,1,C
2178,152000,150.0,32,2,2,1,1,1,0,0,C
2179,219000,290.0,49,2,2,1,1,1,0,0,C
2180,585000,923.0,100,3,3,1,1,1,0,1,C
