,Price,Condo,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,mean_price/m,std_price/m,district_class
307,700,140.0,52,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
308,800,110.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
309,900,105.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
310,900,80.0,58,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
311,900,465.5131998451931,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
312,730,270.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
313,1100,270.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
314,1000,260.0,58,3,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
315,850,165.0,53,3,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
316,1089,872.5977248142717,101,3,2,1,1,0,0,0,35.70183671780869,21.894769921815232,D
317,880,120.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
318,1200,457.2831454389561,53,3,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
319,1100,290.0,49,3,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
320,1300,480.9165987843505,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
321,1300,280.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
322,1200,340.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
323,800,200.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
324,900,368.7982488600132,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
325,950,415.7840486182304,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
326,950,300.0,59,3,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
327,850,374.566058730076,46,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
328,1000,204.0,55,3,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
329,1100,240.0,47,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
330,1100,300.0,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
331,1200,430.90634062481615,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
332,1200,352.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
333,1200,290.0,46,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
334,1000,350.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
335,1350,646.0,65,2,2,1,1,1,1,0,30.058304914488353,15.139146507512537,D
336,1100,515.0,53,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
337,1600,313.0,53,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
338,1290,416.0,54,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
339,1100,200.0,47,1,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
340,1200,1250.0,120,3,2,1,2,0,0,0,32.40567356380175,15.23699701490716,D
341,1400,551.0,57,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
342,1400,563.0,58,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
343,900,475.0,58,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
344,1000,200.0,47,1,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
345,1200,380.0,52,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
346,1200,230.0,61,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
347,1400,500.0,63,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
348,2200,398.0,70,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
349,1200,230.0,61,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
350,1600,550.0,49,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
351,2500,729.3489658435624,75,3,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
352,1200,453.0,63,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
353,2000,500.0,50,2,2,1,2,1,0,1,29.32834936571854,14.841037015136015,D
354,1100,300.0,47,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
355,1500,700.0,68,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
356,2500,1400.0,110,2,2,1,2,0,0,0,31.98361367873975,16.256562568320263,D
357,1400,597.0,75,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
358,1700,487.5277294521278,53,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
359,1600,370.0,54,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
360,1500,180.0,78,2,2,1,1,1,0,0,29.89023813563203,15.687458326582117,D
361,2000,400.0,68,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
362,900,50.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
363,1300,735.8923786543703,84,2,2,1,1,1,0,0,29.96586380462771,14.511229657479197,D
364,1100,600.0,54,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
365,1500,730.0,70,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
366,1200,382.0,54,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
367,1200,393.0,48,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
368,1200,400.0,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
369,1900,473.0,49,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
370,1600,500.0,50,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
371,800,330.0,65,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
372,1100,480.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
373,1660,449.9390896455541,49,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
374,850,360.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
375,1000,506.7311897333475,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
376,900,412.7595902169132,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
377,1070,423.04274878139154,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
378,750,315.76353229916174,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
379,1300,542.0,65,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
380,1200,100.0,74,2,2,1,1,1,0,0,29.89023813563203,15.687458326582117,D
381,1650,350.0,57,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
382,1500,279.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
383,2600,650.0,95,3,1,2,2,1,0,1,31.010996311706176,17.639604246052702,D
384,1500,246.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
385,1205,365.0,72,3,2,1,1,1,0,1,29.89023813563203,15.687458326582117,D
386,1600,400.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
387,1300,542.0,68,3,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
388,900,395.1750536741532,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
389,1500,560.0,57,2,2,1,1,0,1,1,29.32834936571854,14.841037015136015,D
390,1500,246.0,57,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
391,1200,510.0,57,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
392,1500,275.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
393,1600,358.0,56,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
394,1400,330.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
395,1600,542.0,65,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
396,1400,330.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
397,1400,330.0,56,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
398,1500,320.0,56,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
399,1600,360.0,57,2,2,1,1,0,1,1,29.32834936571854,14.841037015136015,D
400,1200,360.0,56,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
401,1100,430.0,65,3,2,1,2,1,0,0,30.058304914488353,15.139146507512537,D
402,1300,291.0,57,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
403,1300,240.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
404,1400,500.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
405,1800,662.0,136,2,2,1,3,0,0,0,33.524205866749334,19.112767705525528,D
406,1700,1300.0,98,3,2,1,2,1,1,1,31.010996311706176,17.639604246052702,D
407,1500,971.0,95,3,2,1,2,1,0,1,31.010996311706176,17.639604246052702,D
408,1350,492.7333254570476,56,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
409,1190,540.0,69,3,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
410,1190,540.0,70,3,2,1,1,1,1,1,29.89023813563203,15.687458326582117,D
411,1200,450.0,57,3,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
412,1500,449.0530910327192,50,2,2,1,1,0,1,0,29.32834936571854,14.841037015136015,D
413,1550,566.3770369619763,63,3,2,1,2,0,0,0,30.058304914488353,15.139146507512537,D
414,1700,513.9045342662678,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
415,1100,560.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
416,1200,712.2589253089759,82,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
417,1600,507.8556174636335,56,3,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
418,1600,551.8169588205335,61,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
419,1200,712.2589253089759,82,3,2,1,1,0,1,0,29.96586380462771,14.511229657479197,D
420,2000,778.2347962728106,84,3,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
421,1800,581.4993289685622,63,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
422,1800,590.2915972399421,64,3,2,1,1,0,1,0,30.058304914488353,15.139146507512537,D
423,1100,448.0,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
424,1780,465.9900580800953,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
425,1500,390.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
426,1200,562.790364695516,65,3,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
427,2000,567.2203577596908,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
428,1500,550.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
429,1550,540.0002321478363,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
430,1000,534.0,58,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
431,1250,554.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
432,1000,609.0,55,3,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
433,1000,550.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
434,2000,572.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
435,930,280.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
436,850,321.81244910179606,40,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
437,800,362.74933205737887,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
438,1428,532.6205536486225,60,3,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
439,1100,424.8574238221818,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
440,950,250.0,44,1,2,1,1,1,1,1,36.99486182214457,21.366743561269978,D
441,1000,380.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
442,750,269.0,51,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
443,650,309.7146154965274,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
444,1100,400.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
445,700,290.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
446,800,362.74933205737887,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
447,1300,270.0,47,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
448,700,283.0,56,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
449,650,302.0,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
450,1100,270.0,47,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
451,850,230.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
452,850,250.0,63,2,2,1,3,0,0,0,30.058304914488353,15.139146507512537,D
453,1100,250.0,54,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
454,900,220.0,55,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
455,1000,250.0,57,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
456,1365,235.0,65,3,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
457,1200,396.0,66,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
458,1100,380.8960824652818,45,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
459,1000,350.0,47,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
460,1100,250.0,54,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
461,1700,593.0349487086877,65,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
462,1200,473.0,65,3,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
463,1000,270.0,48,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
464,1200,470.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
465,1200,369.36046272515625,43,2,2,1,1,1,1,0,36.99486182214457,21.366743561269978,D
466,1800,484.78437798338217,52,2,2,1,1,1,1,1,29.32834936571854,14.841037015136015,D
467,950,460.0,68,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
468,650,292.1300789537674,38,1,2,1,1,0,0,0,57.232647234429116,30.03211462514222,D
469,1100,200.0,55,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
470,1500,510.5989689323792,57,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
471,1600,450.0,62,3,2,1,1,1,1,1,30.058304914488353,15.139146507512537,D
472,900,395.1750536741532,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
473,700,347.90814698336453,44,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
474,1400,443.00417423008486,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
475,650,100.0,44,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
476,650,221.79193278272749,30,2,2,1,1,0,0,0,57.232647234429116,30.03211462514222,D
477,750,350.9326053846817,44,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
478,1500,642.4829930030791,72,4,2,1,1,0,0,1,29.89023813563203,15.687458326582117,D
479,1200,430.90634062481615,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
480,480,295.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
481,1900,455.6642217004965,48,1,2,1,1,1,1,0,36.99486182214457,21.366743561269978,B
482,1400,450.0,84,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,B
483,1000,522.0,50,1,2,1,1,0,0,0,29.32834936571854,14.841037015136015,B
484,900,522.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,B
485,1800,322.0,37,1,2,1,1,0,1,0,57.232647234429116,30.03211462514222,B
486,1100,320.0,50,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,B
487,1450,350.0,52,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
488,2100,470.0,45,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,D
489,1650,500.0,68,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
490,3400,700.0,90,3,2,1,2,1,1,1,31.010996311706176,17.639604246052702,D
491,1550,560.0,66,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
492,1500,600.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
493,1600,900.0,90,3,2,1,2,1,0,1,31.010996311706176,17.639604246052702,D
494,2300,1180.0,126,3,2,1,3,0,0,1,32.40567356380175,15.23699701490716,D
495,2300,425.0,35,1,2,1,1,1,1,1,57.232647234429116,30.03211462514222,D
496,2500,660.0,85,3,2,1,2,0,0,0,29.96586380462771,14.511229657479197,D
497,5990,1188.0,164,3,5,3,3,1,1,1,36.49060220000419,20.20899308334636,D
498,1900,390.0,82,3,2,1,1,0,1,1,29.96586380462771,14.511229657479197,D
499,3500,1200.0,140,3,1,3,1,1,0,1,31.98649897940333,14.386608380317087,D
500,1800,621.0,70,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
501,1250,610.0,65,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
502,1300,180.0,62,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
503,4000,1398.0,144,4,3,2,4,1,0,1,31.98649897940333,14.386608380317087,D
504,5000,3700.0,250,4,2,4,4,1,0,1,38.18083078314446,16.497500901577165,D
505,1450,500.0,65,2,2,1,1,0,0,1,30.058304914488353,15.139146507512537,D
506,1600,583.0,68,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
507,1800,550.0,45,1,2,1,1,1,0,1,36.99486182214457,21.366743561269978,D
508,3600,525.0,73,2,2,1,2,1,1,1,29.89023813563203,15.687458326582117,D
509,2500,600.0,80,3,2,1,2,0,0,1,29.96586380462771,14.511229657479197,D
510,3300,695.0,100,2,3,2,2,1,0,1,35.70183671780869,21.894769921815232,D
511,2400,560.0,74,3,2,1,2,1,0,1,29.89023813563203,15.687458326582117,D
512,1400,775.0,90,2,2,1,1,1,0,0,31.010996311706176,17.639604246052702,D
513,2000,683.0,80,3,2,1,2,1,0,1,29.96586380462771,14.511229657479197,D
514,4500,1300.0,190,4,2,1,4,0,1,1,33.50068376650558,17.87443028654088,D
515,1400,900.0,72,2,2,1,2,0,0,0,29.89023813563203,15.687458326582117,D
516,1900,400.0,45,1,2,1,1,1,1,1,36.99486182214457,21.366743561269978,D
517,2000,505.6744798600308,53,3,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
518,3500,540.0,60,2,2,1,2,1,1,1,30.058304914488353,15.139146507512537,D
519,2820,840.0,112,3,2,1,3,1,0,1,31.98361367873975,16.256562568320263,D
520,3800,884.0,150,3,4,3,2,0,0,1,34.69009028732308,18.39883468281598,D
521,1300,415.0,62,2,2,1,1,1,1,0,30.058304914488353,15.139146507512537,D
522,1300,200.0,45,2,2,1,1,0,1,0,36.99486182214457,21.366743561269978,D
523,2000,918.9110886148906,100,3,2,1,2,1,1,1,35.70183671780869,21.894769921815232,D
524,1400,355.0814915162849,40,2,2,1,1,1,1,1,36.99486182214457,21.366743561269978,D
525,1350,413.6029110146277,47,2,2,1,1,1,0,1,36.99486182214457,21.366743561269978,D
526,1200,210.0,48,2,2,1,1,1,1,0,36.99486182214457,21.366743561269978,D
527,833,350.0,50,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
528,1200,844.1429493796759,97,3,2,1,1,0,0,0,31.010996311706176,17.639604246052702,C
529,2800,450.0,73,2,2,1,1,0,0,1,29.89023813563203,15.687458326582117,B
530,1200,393.0,46,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,B
531,1000,418.0,50,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,B
532,2500,625.0,80,2,2,1,1,1,0,0,29.96586380462771,14.511229657479197,B
533,1400,418.0,50,1,2,1,1,1,0,0,29.32834936571854,14.841037015136015,B
534,750,337.0,34,1,2,1,1,0,0,0,57.232647234429116,30.03211462514222,B
535,1000,400.0,31,1,2,1,1,1,0,0,57.232647234429116,30.03211462514222,B
536,1600,230.0,80,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,B
537,3500,1100.0,134,3,3,1,2,0,0,0,33.524205866749334,19.112767705525528,B
538,8823,110.0,250,4,2,3,2,0,0,0,38.18083078314446,16.497500901577165,B
539,1200,330.0,36,1,2,1,1,1,1,0,57.232647234429116,30.03211462514222,B
540,1500,712.821139174119,80,1,2,1,1,0,0,0,29.96586380462771,14.511229657479197,B
541,2000,510.0,105,2,2,1,1,1,0,0,35.70183671780869,21.894769921815232,B
542,1600,400.0,50,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,B
543,3105,466.0,103,2,2,1,1,1,0,0,35.70183671780869,21.894769921815232,B
544,1400,380.0,52,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,B
545,2000,493.0,100,2,2,1,1,0,0,0,35.70183671780869,21.894769921815232,B
546,1200,349.0,44,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,B
547,1250,550.0,62,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
548,1300,550.0,62,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
549,1200,550.0,62,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,B
550,1900,600.0,65,2,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
551,1450,750.0,70,3,2,1,2,0,0,1,29.89023813563203,15.687458326582117,D
552,1400,342.0,60,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
553,1100,380.0,57,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
554,1800,555.1225241544222,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
555,1100,350.0,49,2,2,1,1,1,0,0,36.99486182214457,21.366743561269978,D
556,1200,340.0,56,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
557,1500,1155.0,120,3,2,1,2,1,0,1,32.40567356380175,15.23699701490716,D
558,1350,450.0,66,3,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
559,2200,650.0,62,2,2,1,2,0,0,0,30.058304914488353,15.139146507512537,D
560,950,430.0,66,3,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
561,750,245.42538612812177,32,1,2,1,1,0,0,0,57.232647234429116,30.03211462514222,D
562,4200,531.0,40,1,2,1,1,1,1,1,36.99486182214457,21.366743561269978,D
563,2800,650.0,60,2,2,1,2,0,0,0,30.058304914488353,15.139146507512537,D
564,1450,650.0,70,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
565,1100,745.0,60,2,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
566,850,450.0,66,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
567,1150,450.0,54,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
568,1020,376.0569490231744,45,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
569,3500,700.0,105,3,4,3,2,1,0,1,35.70183671780869,21.894769921815232,D
570,1800,531.0,39,1,2,1,1,1,0,1,57.232647234429116,30.03211462514222,D
571,1200,1000.0,90,3,3,2,2,1,0,1,31.010996311706176,17.639604246052702,D
572,1500,700.0,72,3,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
573,2000,1700.0,154,3,4,1,2,1,0,1,34.69009028732308,18.39883468281598,D
574,1300,568.8392814981504,65,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
575,2800,624.4039604521455,61,3,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
576,1800,795.0,54,2,2,1,2,0,0,0,29.32834936571854,14.841037015136015,D
577,1500,370.0,70,3,2,1,1,0,0,1,29.89023813563203,15.687458326582117,D
578,970,350.0,66,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
579,1200,730.0,77,3,2,1,1,1,0,1,29.89023813563203,15.687458326582117,D
580,1100,450.0,60,2,2,1,1,1,0,0,30.058304914488353,15.139146507512537,D
581,1300,500.0,70,2,2,1,1,0,0,0,29.89023813563203,15.687458326582117,D
582,4500,850.0,176,4,5,2,3,1,0,1,35.02787001699507,15.374796197330195,D
583,2500,820.0,83,2,2,1,1,0,0,0,29.96586380462771,14.511229657479197,D
584,1200,60.0,40,1,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
585,3000,689.2554036856941,67,3,2,1,1,1,0,1,30.058304914488353,15.139146507512537,D
586,750,250.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
587,1000,240.0,42,2,2,1,1,1,1,1,36.99486182214457,21.366743561269978,D
588,830,340.0,50,2,2,1,1,1,0,1,29.32834936571854,14.841037015136015,D
589,1200,342.9836579110163,40,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
590,760,250.0,45,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
591,1000,340.0,49,2,2,1,1,0,0,1,36.99486182214457,21.366743561269978,D
592,1200,290.0,62,3,2,1,1,0,0,0,30.058304914488353,15.139146507512537,D
593,1150,260.0,40,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
594,1000,340.0,49,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
595,1250,328.4235797695734,38,2,2,1,1,1,0,0,57.232647234429116,30.03211462514222,D
596,700,412.0,54,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
597,700,412.0,54,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
598,1100,460.0264969077018,54,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
599,1000,418.8085070195475,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
600,700,412.0,54,2,2,1,1,1,0,0,29.32834936571854,14.841037015136015,D
601,1000,489.1466531905875,58,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
602,1000,418.8085070195475,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
603,1500,250.0,60,2,2,1,1,1,1,0,30.058304914488353,15.139146507512537,D
604,1050,230.0,48,2,2,1,1,0,0,0,36.99486182214457,21.366743561269978,D
605,1000,340.0,50,2,2,1,1,0,0,0,29.32834936571854,14.841037015136015,D
606,1200,350.0,50,2,2,1,1,0,0,1,29.32834936571854,14.841037015136015,D
